baskervilles08	13	4	your	your	PRP$	(NP your	***	OS	_
baskervilles08	13	5	complete	complete	JJ	 complete	***	OS	_
baskervilles08	13	6	indifference	indifference	NN	 indifference)	***	OS	_
baskervilles08	13	7	as	as	IN	(PP as	***	OS	_
baskervilles08	13	8	to	to	TO	(PP to	***	OS	_
baskervilles08	13	9	whether	whether	IN	(SBAR whether	***	OS	_
baskervilles08	13	10	the	the	DT	(S(NP the	***	OS	_
baskervilles08	13	11	sun	sun	NN	 sun)	***	OS	_
baskervilles08	13	12	moved	move	VBD	(VP moved	***	OS	_
baskervilles08	13	13	round	round	VB	(S(S(VP round	***	OS	_
baskervilles08	13	14	the	the	DT	(NP the	***	OS	_
baskervilles08	13	15	earth	earth	NN	 earth)))	***	OS	_
baskervilles08	13	16	or	or	CC	 or	***	OS	_
baskervilles08	13	17	the	the	DT	(S(NP the	***	OS	_
baskervilles08	13	18	earth	earth	NN	 earth)	***	OS	_
baskervilles08	13	19	round	round	VB	(VP round	***	OS	_
baskervilles08	13	20	the	the	DT	(NP the	***	OS	_
baskervilles08	13	21	sun	sun	NN	 sun)))))))))))	***	OS	_
baskervilles08	13	22	.	.	.	 .)	***	OS	_

baskervilles08	14	0	Let	Let	VBD	(FRAG(VP Let	***	OS	_
baskervilles08	14	1	me	me	PRP	(S(NP me)	***	OS	_
baskervilles08	14	2	,	,	,	 ,	***	OS	_
baskervilles08	14	3	therefore	therefore	RB	(ADVP therefore)	***	OS	_
baskervilles08	14	4	,	,	,	 ,	***	OS	_
baskervilles08	14	5	return	return	VB	(VP return	***	OS	_
baskervilles08	14	6	to	to	TO	(PP to	***	OS	_
baskervilles08	14	7	the	the	DT	(NP(NP the	***	OS	_
baskervilles08	14	8	facts	fact	NNS	 facts)	***	OS	_
baskervilles08	14	9	concerning	concern	VBG	(VP concerning	***	OS	_
baskervilles08	14	10	Sir	Sir	NNP	(NP Sir	***	OS	_
baskervilles08	14	11	Henry	Henry	NNP	 Henry	***	OS	_
baskervilles08	14	12	Baskerville	Baskerville	NNP	 Baskerville)))))	***	OS	_
baskervilles08	14	13	.	.	.	 .)))	***	OS	_

baskervilles08	15_1	0	If	If	IN	(S(SBAR If	_	OS	_
baskervilles08	15_1	1	you	you	PRP	(S(NP you)	_	IS	_
baskervilles08	15_1	2	have	have	VBP	(VP have	_	IS	_
baskervilles08	15_1	3	not	not	RB	 not	not	OS	_
baskervilles08	15_1	4	had	have	VBN	(VP had	_	IS	_
baskervilles08	15_1	5	any	any	DT	(NP any	_	IS	_
baskervilles08	15_1	6	report	report	NN	 report)	_	IS	_
baskervilles08	15_1	7	within	within	IN	(PP within	_	IS	_
baskervilles08	15_1	8	the	the	DT	(NP the	_	IS	_
baskervilles08	15_1	9	last	last	JJ	 last	_	IS	_
baskervilles08	15_1	10	few	few	JJ	 few	_	IS	_
baskervilles08	15_1	11	days	day	NNS	 days))))))	_	IS	_
baskervilles08	15_1	12	it	it	PRP	(NP it)	_	OS	_
baskervilles08	15_1	13	is	be	VBZ	(VP is	_	OS	_
baskervilles08	15_1	14	because	because	IN	(SBAR because	_	OS	_
baskervilles08	15_1	15	up	up	RB	(S(NP(QP up	_	OS	_
baskervilles08	15_1	16	to	to	TO	 to	_	OS	_
baskervilles08	15_1	17	today	today	NN	 today)	_	OS	_
baskervilles08	15_1	18	there	there	EX	 there)	_	OS	_
baskervilles08	15_1	19	was	be	VBD	(VP was	_	OS	_
baskervilles08	15_1	20	nothing	nothing	NN	(NP(NP nothing)	_	OS	_
baskervilles08	15_1	21	of	of	IN	(PP of	_	OS	_
baskervilles08	15_1	22	importance	importance	NN	(NP importance	_	OS	_
baskervilles08	15_1	23	to	to	TO	(S(VP to	_	OS	_
baskervilles08	15_1	24	relate	relate	VB	(VP relate))))))))))	_	OS	_
baskervilles08	15_1	25	.	.	.	 .)	_	OS	_

baskervilles08	15_2	0	If	If	IN	(S(SBAR If	_	OS	_
baskervilles08	15_2	1	you	you	PRP	(S(NP you)	_	OS	_
baskervilles08	15_2	2	have	have	VBP	(VP have	_	OS	_
baskervilles08	15_2	3	not	not	RB	 not	_	OS	_
baskervilles08	15_2	4	had	have	VBN	(VP had	_	OS	_
baskervilles08	15_2	5	any	any	DT	(NP any	_	OS	_
baskervilles08	15_2	6	report	report	NN	 report)	_	OS	_
baskervilles08	15_2	7	within	within	IN	(PP within	_	OS	_
baskervilles08	15_2	8	the	the	DT	(NP the	_	OS	_
baskervilles08	15_2	9	last	last	JJ	 last	_	OS	_
baskervilles08	15_2	10	few	few	JJ	 few	_	OS	_
baskervilles08	15_2	11	days	day	NNS	 days))))))	_	OS	_
baskervilles08	15_2	12	it	it	PRP	(NP it)	_	OS	_
baskervilles08	15_2	13	is	be	VBZ	(VP is	_	OS	_
baskervilles08	15_2	14	because	because	IN	(SBAR because	_	OS	_
baskervilles08	15_2	15	up	up	RB	(S(NP(QP up	_	OS	_
baskervilles08	15_2	16	to	to	TO	 to	_	OS	_
baskervilles08	15_2	17	today	today	NN	 today)	_	OS	_
baskervilles08	15_2	18	there	there	EX	 there)	_	IS	_
baskervilles08	15_2	19	was	be	VBD	(VP was	_	IS	_
baskervilles08	15_2	20	nothing	nothing	NN	(NP(NP nothing)	nothing	OS	_
baskervilles08	15_2	21	of	of	IN	(PP of	_	IS	of
baskervilles08	15_2	22	importance	importance	NN	(NP importance	_	IS	importance
baskervilles08	15_2	23	to	to	TO	(S(VP to	_	IS	_
baskervilles08	15_2	24	relate	relate	VB	(VP relate))))))))))	_	IS	_
baskervilles08	15_2	25	.	.	.	 .)	_	OS	_

baskervilles08	16	0	Then	Then	RB	(S Then	***	OS	_
baskervilles08	16	1	a	a	DT	(NP a	***	OS	_
baskervilles08	16	2	very	very	RB	(ADJP very	***	OS	_
baskervilles08	16	3	surprising	surprising	JJ	 surprising)	***	OS	_
baskervilles08	16	4	circumstance	circumstance	NN	 circumstance)	***	OS	_
baskervilles08	16	5	occurred	occur	VBD	(VP occurred	***	OS	_
baskervilles08	16	6	,	,	,	 ,	***	OS	_
baskervilles08	16	7	which	which	WDT	(SBAR(WHNP which)	***	OS	_
baskervilles08	16	8	I	I	PRP	(S(NP I)	***	OS	_
baskervilles08	16	9	shall	shall	MD	(VP shall	***	OS	_
baskervilles08	16	10	tell	tell	VB	(VP tell	***	OS	_
baskervilles08	16	11	you	you	PRP	(NP you)	***	OS	_
baskervilles08	16	12	in	in	IN	(PP in	***	OS	_
baskervilles08	16	13	due	due	JJ	(NP due	***	OS	_
baskervilles08	16	14	course	course	NN	 course)))))))	***	OS	_
baskervilles08	16	15	.	.	.	 .)	***	OS	_

baskervilles08	17	0	But	But	CC	(S But	***	OS	_
baskervilles08	17	1	,	,	,	 ,	***	OS	_
baskervilles08	17	2	first	first	RB	(ADVP first	***	OS	_
baskervilles08	17	3	of	of	IN	(PP of	***	OS	_
baskervilles08	17	4	all	all	DT	(NP all)))	***	OS	_
baskervilles08	17	5	,	,	,	 ,	***	OS	_
baskervilles08	17	6	I	I	PRP	(NP I)	***	OS	_
baskervilles08	17	7	must	must	MD	(VP must	***	OS	_
baskervilles08	17	8	keep	keep	VB	(VP keep	***	OS	_
baskervilles08	17	9	you	you	PRP	(NP you)	***	OS	_
baskervilles08	17	10	in	in	IN	(PP in	***	OS	_
baskervilles08	17	11	touch	touch	NN	(NP(NP touch)	***	OS	_
baskervilles08	17	12	with	with	IN	(PP with	***	OS	_
baskervilles08	17	13	some	some	DT	(NP(NP some)	***	OS	_
baskervilles08	17	14	of	of	IN	(PP of	***	OS	_
baskervilles08	17	15	the	the	DT	(NP(NP the	***	OS	_
baskervilles08	17	16	other	other	JJ	 other	***	OS	_
baskervilles08	17	17	factors	factor	NNS	 factors)	***	OS	_
baskervilles08	17	18	in	in	IN	(PP in	***	OS	_
baskervilles08	17	19	the	the	DT	(NP the	***	OS	_
baskervilles08	17	20	situation	situation	NN	 situation))))))))))	***	OS	_
baskervilles08	17	21	.	.	.	 .)	***	OS	_

baskervilles08	18	0	One	One	CD	(S(NP(NP One)	***	OS	_
baskervilles08	18	1	of	of	IN	(PP of	***	OS	_
baskervilles08	18	2	these	these	DT	(NP these)))	***	OS	_
baskervilles08	18	3	,	,	,	 ,	***	OS	_
baskervilles08	18	4	concerning	concern	VBG	(PP concerning	***	OS	_
baskervilles08	18	5	which	which	WDT	(SBAR(WHNP which)	***	OS	_
baskervilles08	18	6	I	I	PRP	(S(NP I)	***	OS	_
baskervilles08	18	7	have	have	VBP	(VP have	***	OS	_
baskervilles08	18	8	said	say	VBN	(VP said	***	OS	_
baskervilles08	18	9	little	little	RB	(ADVP little))))))	***	OS	_
baskervilles08	18	10	,	,	,	 ,	***	OS	_
baskervilles08	18	11	is	be	VBZ	(VP is	***	OS	_
baskervilles08	18	12	the	the	DT	 the	***	OS	_
baskervilles08	18	13	escaped	escape	VBN	(VP escaped	***	OS	_
baskervilles08	18	14	convict	convict	VB	(S(VP convict	***	OS	_
baskervilles08	18	15	upon	upon	IN	(PP upon	***	OS	_
baskervilles08	18	16	the	the	DT	(NP the	***	OS	_
baskervilles08	18	17	moor	moor	NN	 moor))))))	***	OS	_
baskervilles08	18	18	.	.	.	 .)	***	OS	_

baskervilles08	19	0	There	There	EX	(S(NP There)	***	OS	_
baskervilles08	19	1	is	be	VBZ	(VP is	***	OS	_
baskervilles08	19	2	strong	strong	JJ	(NP(NP strong	***	OS	_
baskervilles08	19	3	reason	reason	NN	 reason)	***	OS	_
baskervilles08	19	4	now	now	RB	(SBAR(S(ADVP now)	***	OS	_
baskervilles08	19	5	to	to	TO	(VP to	***	OS	_
baskervilles08	19	6	believe	believe	VB	(VP believe	***	OS	_
baskervilles08	19	7	that	that	IN	(SBAR that	***	OS	_
baskervilles08	19	8	he	he	PRP	(S(NP he)	***	OS	_
baskervilles08	19	9	has	have	VBZ	(VP has	***	OS	_
baskervilles08	19	10	got	get	VBN	(VP got	***	OS	_
baskervilles08	19	11	right	right	RB	(ADVP right	***	OS	_
baskervilles08	19	12	away	away	RB	 away)	***	OS	_
baskervilles08	19	13	,	,	,	 ,	***	OS	_
baskervilles08	19	14	which	which	WDT	(SBAR(WHNP which)	***	OS	_
baskervilles08	19	15	is	be	VBZ	(S(VP is	***	OS	_
baskervilles08	19	16	a	a	DT	(NP(NP a	***	OS	_
baskervilles08	19	17	considerable	considerable	JJ	 considerable	***	OS	_
baskervilles08	19	18	relief	relief	NN	 relief)	***	OS	_
baskervilles08	19	19	to	to	TO	(PP to	***	OS	_
baskervilles08	19	20	the	the	DT	(NP(NP the	***	OS	_
baskervilles08	19	21	lonely	lonely	JJ	 lonely	***	OS	_
baskervilles08	19	22	householders	householder	NNS	 householders)	***	OS	_
baskervilles08	19	23	of	of	IN	(PP of	***	OS	_
baskervilles08	19	24	this	this	DT	(NP this	***	OS	_
baskervilles08	19	25	district	district	NN	 district))))))))))))))))))	***	OS	_
baskervilles08	19	26	.	.	.	 .)	***	OS	_

baskervilles08	20_1	0	A	A	DT	(S(NP A	_	OS	_
baskervilles08	20_1	1	fortnight	fortnight	NN	 fortnight)	_	OS	_
baskervilles08	20_1	2	has	have	VBZ	(VP has	_	OS	_
baskervilles08	20_1	3	passed	pass	VBN	(VP passed	_	OS	_
baskervilles08	20_1	4	since	since	IN	(PP since	_	OS	_
baskervilles08	20_1	5	his	his	PRP$	(NP(NP his	_	OS	_
baskervilles08	20_1	6	flight	flight	NN	 flight)	_	OS	_
baskervilles08	20_1	7	,	,	,	 ,	_	OS	_
baskervilles08	20_1	8	during	during	IN	(SBAR(WHPP during	_	OS	_
baskervilles08	20_1	9	which	which	WDT	(WHNP which))	_	OS	_
baskervilles08	20_1	10	he	he	PRP	(S(S(NP he)	_	IS	_
baskervilles08	20_1	11	has	have	VBZ	(VP has	_	IS	_
baskervilles08	20_1	12	not	not	RB	 not	not	OS	_
baskervilles08	20_1	13	been	be	VBN	(VP been	_	IS	_
baskervilles08	20_1	14	seen	see	VBN	(VP seen))))	_	IS	seen
baskervilles08	20_1	15	and	and	CC	 and	_	OS	_
baskervilles08	20_1	16	nothing	nothing	NN	(S(NP nothing)	_	OS	_
baskervilles08	20_1	17	has	have	VBZ	(VP has	_	OS	_
baskervilles08	20_1	18	been	be	VBN	(VP been	_	OS	_
baskervilles08	20_1	19	heard	hear	VBN	(VP heard	_	OS	_
baskervilles08	20_1	20	of	of	IN	(PP of	_	OS	_
baskervilles08	20_1	21	him	him	PRP	(NP him))))))))))))	_	OS	_
baskervilles08	20_1	22	.	.	.	 .)	_	OS	_

baskervilles08	20_2	0	A	A	DT	(S(NP A	_	OS	_
baskervilles08	20_2	1	fortnight	fortnight	NN	 fortnight)	_	OS	_
baskervilles08	20_2	2	has	have	VBZ	(VP has	_	OS	_
baskervilles08	20_2	3	passed	pass	VBN	(VP passed	_	OS	_
baskervilles08	20_2	4	since	since	IN	(PP since	_	OS	_
baskervilles08	20_2	5	his	his	PRP$	(NP(NP his	_	OS	_
baskervilles08	20_2	6	flight	flight	NN	 flight)	_	OS	_
baskervilles08	20_2	7	,	,	,	 ,	_	OS	_
baskervilles08	20_2	8	during	during	IN	(SBAR(WHPP during	_	OS	_
baskervilles08	20_2	9	which	which	WDT	(WHNP which))	_	OS	_
baskervilles08	20_2	10	he	he	PRP	(S(S(NP he)	_	OS	_
baskervilles08	20_2	11	has	have	VBZ	(VP has	_	OS	_
baskervilles08	20_2	12	not	not	RB	 not	_	OS	_
baskervilles08	20_2	13	been	be	VBN	(VP been	_	OS	_
baskervilles08	20_2	14	seen	see	VBN	(VP seen))))	_	OS	_
baskervilles08	20_2	15	and	and	CC	 and	_	OS	_
baskervilles08	20_2	16	nothing	nothing	NN	(S(NP nothing)	nothing	OS	_
baskervilles08	20_2	17	has	have	VBZ	(VP has	_	IS	_
baskervilles08	20_2	18	been	be	VBN	(VP been	_	IS	_
baskervilles08	20_2	19	heard	hear	VBN	(VP heard	_	IS	heard
baskervilles08	20_2	20	of	of	IN	(PP of	_	IS	_
baskervilles08	20_2	21	him	him	PRP	(NP him))))))))))))	_	IS	_
baskervilles08	20_2	22	.	.	.	 .)	_	OS	_

baskervilles08	21_1	0	It	It	PRP	(S(NP It)	_	IS	_
baskervilles08	21_1	1	is	be	VBZ	(VP is	_	IS	_
baskervilles08	21_1	2	surely	surely	RB	(ADVP surely)	_	OS	_
baskervilles08	21_1	3	inconceivable	inconceivable	JJ	(ADJP inconceivable)	in	IS	conceivable
baskervilles08	21_1	4	that	that	IN	(SBAR that	_	IS	_
baskervilles08	21_1	5	he	he	PRP	(S(NP he)	_	IS	_
baskervilles08	21_1	6	could	could	MD	(VP could	_	IS	_
baskervilles08	21_1	7	have	have	VB	(VP have	_	IS	_
baskervilles08	21_1	8	held	hold	VBD	(VP held	_	IS	_
baskervilles08	21_1	9	out	out	RP	(PRT out)	_	IS	_
baskervilles08	21_1	10	upon	upon	IN	(PP upon	_	IS	_
baskervilles08	21_1	11	the	the	DT	(NP the	_	IS	_
baskervilles08	21_1	12	moor	moor	NN	 moor))	_	IS	_
baskervilles08	21_1	13	during	during	IN	(PP during	_	IS	_
baskervilles08	21_1	14	all	all	PDT	(NP all	_	IS	_
baskervilles08	21_1	15	that	that	DT	 that	_	IS	_
baskervilles08	21_1	16	time	time	NN	 time))))))))	_	IS	_
baskervilles08	21_1	17	.	.	.	 .)	_	OS	_

baskervilles08	22_1	0	Of	Of	IN	(S(PP Of	_	OS	_
baskervilles08	22_1	1	course	course	NN	(NP course))	_	OS	_
baskervilles08	22_1	2	,	,	,	 ,	_	OS	_
baskervilles08	22_1	3	so	so	RB	(ADVP so	_	OS	_
baskervilles08	22_1	4	far	far	RB	 far	_	OS	_
baskervilles08	22_1	5	as	as	IN	(SBAR as	_	OS	_
baskervilles08	22_1	6	his	his	PRP$	(S(NP his	_	OS	_
baskervilles08	22_1	7	concealment	concealment	NN	 concealment)	_	OS	_
baskervilles08	22_1	8	goes	go	VBZ	(VP goes	_	OS	_
baskervilles08	22_1	9	there	there	RB	(ADVP there)))))	_	IS	_
baskervilles08	22_1	10	is	be	VBZ	(VP is	_	IS	_
baskervilles08	22_1	11	no	no	DT	(NP(NP no	no	OS	_
baskervilles08	22_1	12	difficulty	difficulty	NN	 difficulty)	_	IS	difficulty
baskervilles08	22_1	13	at	at	IN	(ADVP at	_	IS	_
baskervilles08	22_1	14	all	all	DT	 all)))	_	IS	_
baskervilles08	22_1	15	.	.	.	 .)	_	OS	_

baskervilles08	23	0	Any	Any	DT	(S(NP(NP Any	***	OS	_
baskervilles08	23	1	one	one	CD	 one)	***	OS	_
baskervilles08	23	2	of	of	IN	(PP of	***	OS	_
baskervilles08	23	3	these	these	DT	(NP these	***	OS	_
baskervilles08	23	4	stone	stone	NN	 stone	***	OS	_
baskervilles08	23	5	huts	hut	NNS	 huts)))	***	OS	_
baskervilles08	23	6	would	would	MD	(VP would	***	OS	_
baskervilles08	23	7	give	give	VB	(VP give	***	OS	_
baskervilles08	23	8	him	him	PRP	(NP him)	***	OS	_
baskervilles08	23	9	a	a	DT	(NP a	***	OS	_
baskervilles08	23	10	hiding-place	hiding-place	NN	 hiding-place)))	***	OS	_
baskervilles08	23	11	.	.	.	 .)	***	OS	_

baskervilles08	24_1	0	But	But	CC	(S But	_	OS	_
baskervilles08	24_1	1	there	there	EX	(NP there)	_	IS	_
baskervilles08	24_1	2	is	be	VBZ	(VP is	_	IS	_
baskervilles08	24_1	3	nothing	nothing	NN	(NP(NP nothing)	nothing	OS	_
baskervilles08	24_1	4	to	to	TO	(SBAR(S(VP to	_	IS	_
baskervilles08	24_1	5	eat	eat	VB	(VP eat	_	IS	eat
baskervilles08	24_1	6	unless	unless	IN	(SBAR unless	_	IS	_
baskervilles08	24_1	7	he	he	PRP	(S(NP he)	_	IS	_
baskervilles08	24_1	8	were	be	VBD	(VP were	_	IS	_
baskervilles08	24_1	9	to	to	TO	(PP to	_	IS	_
baskervilles08	24_1	10	catch	catch	NN	(NP catch	_	IS	_
baskervilles08	24_1	11	and	and	CC	 and	_	IS	_
baskervilles08	24_1	12	slaughter	slaughter	NN	 slaughter))	_	IS	_
baskervilles08	24_1	13	one	one	CD	(NP(NP one)	_	IS	_
baskervilles08	24_1	14	of	of	IN	(PP of	_	IS	_
baskervilles08	24_1	15	the	the	DT	(NP the	_	IS	_
baskervilles08	24_1	16	moor	moor	NN	 moor	_	IS	_
baskervilles08	24_1	17	sheep	sheep	NN	 sheep))))))))))))	_	IS	_
baskervilles08	24_1	18	.	.	.	 .)	_	OS	_

baskervilles08	25	0	We	We	PRP	(S(S(NP We)	***	OS	_
baskervilles08	25	1	think	think	VBP	(VP think	***	OS	_
baskervilles08	25	2	,	,	,	 ,	***	OS	_
baskervilles08	25	3	therefore	therefore	RB	(ADVP therefore)	***	OS	_
baskervilles08	25	4	,	,	,	 ,	***	OS	_
baskervilles08	25	5	that	that	IN	(SBAR that	***	OS	_
baskervilles08	25	6	he	he	PRP	(S(NP he)	***	OS	_
baskervilles08	25	7	has	have	VBZ	(VP has	***	OS	_
baskervilles08	25	8	gone	go	VBN	(VP gone))))))	***	OS	_
baskervilles08	25	9	,	,	,	 ,	***	OS	_
baskervilles08	25	10	and	and	CC	 and	***	OS	_
baskervilles08	25	11	the	the	DT	(S(NP the	***	OS	_
baskervilles08	25	12	outlying	outlying	JJ	 outlying	***	OS	_
baskervilles08	25	13	farmers	farmer	NNS	 farmers)	***	OS	_
baskervilles08	25	14	sleep	sleep	VBP	(VP sleep	***	OS	_
baskervilles08	25	15	the	the	DT	(ADVP the	***	OS	_
baskervilles08	25	16	better	good	RBR	 better)	***	OS	_
baskervilles08	25	17	in	in	IN	(PP in	***	OS	_
baskervilles08	25	18	consequence	consequence	NN	(NP consequence))))	***	OS	_
baskervilles08	25	19	.	.	.	 .)	***	OS	_

baskervilles08	26_1	0	We	We	PRP	(S(S(NP We)	_	OS	_
baskervilles08	26_1	1	are	be	VBP	(VP are	_	OS	_
baskervilles08	26_1	2	four	four	CD	(NP(NP four	_	OS	_
baskervilles08	26_1	3	able-bodied	able-bodied	JJ	 able-bodied	_	OS	_
baskervilles08	26_1	4	men	man	NNS	 men)	_	OS	_
baskervilles08	26_1	5	in	in	IN	(PP in	_	OS	_
baskervilles08	26_1	6	this	this	DT	(NP this	_	OS	_
baskervilles08	26_1	7	household	household	NN	 household)))	_	OS	_
baskervilles08	26_1	8	,	,	,	 ,	_	OS	_
baskervilles08	26_1	9	so	so	IN	(SBAR so	_	OS	_
baskervilles08	26_1	10	that	that	IN	 that	_	OS	_
baskervilles08	26_1	11	we	we	PRP	(S(NP we)	_	OS	_
baskervilles08	26_1	12	could	could	MD	(VP could	_	OS	_
baskervilles08	26_1	13	take	take	VB	(VP take	_	OS	_
baskervilles08	26_1	14	good	good	JJ	(NP good	_	OS	_
baskervilles08	26_1	15	care	care	NN	 care)	_	OS	_
baskervilles08	26_1	16	of	of	IN	(PP of	_	OS	_
baskervilles08	26_1	17	ourselves	ourselves	PRP	(NP ourselves))))))))	_	OS	_
baskervilles08	26_1	18	,	,	,	 ,	_	OS	_
baskervilles08	26_1	19	but	but	CC	 but	_	OS	_
baskervilles08	26_1	20	I	I	PRP	(S(NP I)	_	OS	_
baskervilles08	26_1	21	confess	confess	VBP	(VP confess	_	OS	_
baskervilles08	26_1	22	that	that	IN	(SBAR that	_	OS	_
baskervilles08	26_1	23	I	I	PRP	(S(NP I)	_	OS	_
baskervilles08	26_1	24	have	have	VBP	(VP have	_	OS	_
baskervilles08	26_1	25	had	have	VBN	(VP had	_	OS	_
baskervilles08	26_1	26	uneasy	uneasy	JJ	(NP uneasy	un	IS	easy
baskervilles08	26_1	27	moments	moment	NNS	 moments)	_	IS	_
baskervilles08	26_1	28	when	when	WRB	(SBAR(WHADVP when)	_	OS	_
baskervilles08	26_1	29	I	I	PRP	(S(NP I)	_	OS	_
baskervilles08	26_1	30	have	have	VBP	(VP have	_	OS	_
baskervilles08	26_1	31	thought	think	VBD	(VP thought	_	OS	_
baskervilles08	26_1	32	of	of	IN	(PP of	_	OS	_
baskervilles08	26_1	33	the	the	DT	(NP the	_	OS	_
baskervilles08	26_1	34	Stapletons	Stapletons	NNPS	 Stapletons))))))))))))	_	OS	_
baskervilles08	26_1	35	.	.	.	 .)	_	OS	_

baskervilles08	27	0	They	They	PRP	(S(NP They)	***	OS	_
baskervilles08	27	1	live	live	VBP	(VP live	***	OS	_
baskervilles08	27	2	miles	mile	NNS	(NP(NP miles)	***	OS	_
baskervilles08	27	3	from	from	IN	(PP from	***	OS	_
baskervilles08	27	4	any	any	DT	(NP any	***	OS	_
baskervilles08	27	5	help	help	NN	 help))))	***	OS	_
baskervilles08	27	6	.	.	.	 .)	***	OS	_

baskervilles08	28_1	0	There	There	EX	(S(NP There)	_	OS	_
baskervilles08	28_1	1	are	be	VBP	(VP are	_	OS	_
baskervilles08	28_1	2	one	one	CD	(NP(NP one	_	OS	_
baskervilles08	28_1	3	maid	maid	NN	 maid)	_	OS	_
baskervilles08	28_1	4	,	,	,	 ,	_	OS	_
baskervilles08	28_1	5	an	an	DT	(NP an	_	OS	_
baskervilles08	28_1	6	old	old	JJ	 old	_	OS	_
baskervilles08	28_1	7	manservant	manservant	NN	 manservant)	_	OS	_
baskervilles08	28_1	8	,	,	,	 ,	_	OS	_
baskervilles08	28_1	9	the	the	DT	(NP the	_	OS	_
baskervilles08	28_1	10	sister	sister	NN	 sister)	_	OS	_
baskervilles08	28_1	11	,	,	,	 ,	_	OS	_
baskervilles08	28_1	12	and	and	CC	 and	_	OS	_
baskervilles08	28_1	13	the	the	DT	(NP the	_	OS	_
baskervilles08	28_1	14	brother	brother	NN	 brother)	_	OS	_
baskervilles08	28_1	15	,	,	,	 ,	_	OS	_
baskervilles08	28_1	16	the	the	DT	(NP(NP the	_	IS	_
baskervilles08	28_1	17	latter	latter	JJ	 latter)	_	IS	_
baskervilles08	28_1	18	not	not	RB	(NP not	not	OS	_
baskervilles08	28_1	19	a	a	DT	 a	_	IS	_
baskervilles08	28_1	20	very	very	RB	(ADJP very	_	IS	_
baskervilles08	28_1	21	strong	strong	JJ	 strong)	_	IS	_
baskervilles08	28_1	22	man	man	NN	 man))))	_	IS	man
baskervilles08	28_1	23	.	.	.	 .)	_	OS	_

baskervilles08	29_1	0	They	They	PRP	(S(NP They)	_	IS	_
baskervilles08	29_1	1	would	would	MD	(VP would	_	IS	_
baskervilles08	29_1	2	be	be	VB	(VP be	_	IS	_
baskervilles08	29_1	3	helpless	helpless	JJ	(ADJP helpless	less	IS	_
baskervilles08	29_1	4	in	in	IN	(PP in	_	IS	_
baskervilles08	29_1	5	the	the	DT	(NP(NP the	_	IS	_
baskervilles08	29_1	6	hands	hand	NNS	 hands)	_	IS	_
baskervilles08	29_1	7	of	of	IN	(PP of	_	IS	_
baskervilles08	29_1	8	a	a	DT	(NP a	_	IS	_
baskervilles08	29_1	9	desperate	desperate	JJ	 desperate	_	IS	_
baskervilles08	29_1	10	fellow	fellow	NN	 fellow)))))	_	IS	_
baskervilles08	29_1	11	like	like	IN	(PP like	_	IS	_
baskervilles08	29_1	12	this	this	DT	(NP this	_	IS	_
baskervilles08	29_1	13	Notting	Notting	NNP	 Notting	_	IS	_
baskervilles08	29_1	14	Hill	Hill	NNP	 Hill	_	IS	_
baskervilles08	29_1	15	criminal	criminal	NN	 criminal))	_	IS	_
baskervilles08	29_1	16	if	if	IN	(SBAR if	_	OS	_
baskervilles08	29_1	17	he	he	PRP	(S(NP he)	_	OS	_
baskervilles08	29_1	18	could	could	MD	(VP could	_	OS	_
baskervilles08	29_1	19	once	once	RB	(ADVP once)	_	OS	_
baskervilles08	29_1	20	effect	effect	VB	(VP effect	_	OS	_
baskervilles08	29_1	21	an	an	DT	(NP an	_	OS	_
baskervilles08	29_1	22	entrance	entrance	NN	 entrance)))))))	_	OS	_
baskervilles08	29_1	23	.	.	.	 .)	_	OS	_

baskervilles08	30_1	0	Both	Both	DT	(S(S(NP Both	_	OS	_
baskervilles08	30_1	1	Sir	Sir	NNP	 Sir	_	OS	_
baskervilles08	30_1	2	Henry	Henry	NNP	 Henry	_	OS	_
baskervilles08	30_1	3	and	and	CC	 and	_	OS	_
baskervilles08	30_1	4	I	I	PRP	 I)	_	OS	_
baskervilles08	30_1	5	were	be	VBD	(VP were	_	OS	_
baskervilles08	30_1	6	concerned	concern	VBN	(ADJP concerned	_	OS	_
baskervilles08	30_1	7	at	at	IN	(PP at	_	OS	_
baskervilles08	30_1	8	their	their	PRP$	(NP their	_	OS	_
baskervilles08	30_1	9	situation	situation	NN	 situation)))))	_	OS	_
baskervilles08	30_1	10	,	,	,	 ,	_	OS	_
baskervilles08	30_1	11	and	and	CC	 and	_	OS	_
baskervilles08	30_1	12	it	it	PRP	(S(NP it)	_	OS	_
baskervilles08	30_1	13	was	be	VBD	(VP was	_	OS	_
baskervilles08	30_1	14	suggested	suggest	VBN	(VP suggested	_	OS	_
baskervilles08	30_1	15	that	that	IN	(SBAR that	_	OS	_
baskervilles08	30_1	16	Perkins	Perkins	NNP	(S(S(NP Perkins	_	OS	_
baskervilles08	30_1	17	the	the	DT	 the	_	OS	_
baskervilles08	30_1	18	groom	groom	NNP	 groom)	_	OS	_
baskervilles08	30_1	19	should	should	MD	(VP should	_	OS	_
baskervilles08	30_1	20	go	go	VB	(VP go	_	OS	_
baskervilles08	30_1	21	over	over	RP	(PRT over)	_	OS	_
baskervilles08	30_1	22	to	to	TO	(S(VP to	_	OS	_
baskervilles08	30_1	23	sleep	sleep	VB	(VP sleep	_	OS	_
baskervilles08	30_1	24	there	there	RB	(ADVP there)))))))	_	OS	_
